Date,AAPL,QQQ,SPY,TSLA
2023-02-14,150.87326049804688,300.9377746582031,395.5762023925781,209.25
2023-02-15,152.970947265625,303.2432556152344,396.86077880859375,214.24000549316406
2023-02-16,151.37550354003906,297.5531921386719,391.39654541015625,202.0399932861328
2023-02-17,150.23313903808594,295.4537048339844,390.4187316894531,208.30999755859375
2023-02-21,146.2249298095703,288.4588317871094,382.5865173339844,197.3699951171875
2023-02-22,146.64840698242188,288.6746826171875,382.0592956542969,200.86000061035156
2023-02-23,147.13095092773438,291.19598388671875,384.0916442871094,202.07000732421875
2023-02-24,144.4818572998047,286.3200988769531,379.9885559082031,196.8800048828125
2023-02-27,145.67344665527344,288.3704833984375,381.2828063964844,207.6300048828125
2023-02-28,145.17120361328125,287.99774169921875,379.8735656738281,205.7100067138672
2023-03-01,143.10308837890625,285.6824645996094,378.4164123535156,202.77000427246094
2023-03-02,143.6939697265625,288.0467529296875,381.3594970703125,190.89999389648438
2023-03-03,148.73623657226562,294.00177001953125,387.47564697265625,197.7899932861328
2023-03-06,151.49366760253906,294.3352966308594,387.74407958984375,193.80999755859375
2023-03-07,149.2975616455078,290.7250061035156,381.8003845214844,187.7100067138672
2023-03-08,150.5482635498047,292.1770324707031,382.4235534667969,182.0
2023-03-09,148.30288696289062,287.11480712890625,375.3678283691406,172.9199981689453
2023-03-10,146.24464416503906,283.0826416015625,369.9515380859375,173.44000244140625
2023-03-13,148.18472290039062,285.18206787109375,369.42425537109375,174.47999572753906
2023-03-14,150.27255249023438,291.7355041503906,375.5308837890625,183.25999450683594
2023-03-15,150.66647338867188,293.2659912109375,373.1822509765625,180.4499969482422
2023-03-16,153.48301696777344,300.9966735839844,379.7297058105469,184.1300048828125
2023-03-17,152.64590454101562,299.5741271972656,375.28973388671875,180.1300048828125
2023-03-20,155.00946044921875,300.6373291015625,378.8983459472656,183.25
2023-03-21,156.8609161376953,304.9311828613281,383.8734436035156,197.5800018310547
2023-03-22,155.4329376220703,300.78466796875,377.3298034667969,191.14999389648438
2023-03-23,156.5162353515625,304.3514099121094,378.34979248046875,192.22000122070312
2023-03-24,157.81617736816406,305.4715881347656,380.8326110839844,190.41000366210938
2023-03-27,155.8760986328125,303.3786315917969,381.5447082519531,191.80999755859375
2023-03-28,155.2556915283203,301.76727294921875,380.6882629394531,189.19000244140625
2023-03-29,158.3283233642578,307.2696228027344,386.22149658203125,193.8800048828125
2023-03-30,159.89414978027344,310.1781311035156,388.48297119140625,195.27999877929688
2023-03-31,162.3955535888672,315.3365173339844,393.95843505859375,207.4600067138672
2023-04-03,163.6462860107422,314.57012939453125,395.4596862792969,194.77000427246094
2023-04-04,163.11451721191406,313.50897216796875,393.2655334472656,192.5800018310547
2023-04-05,161.27288818359375,310.4138488769531,392.2359313964844,185.52000427246094
2023-04-06,162.15921020507812,312.5067443847656,393.76593017578125,185.05999755859375
2023-04-10,159.5691680908203,312.32989501953125,394.17010498046875,184.50999450683594
2023-04-11,158.35784912109375,310.3254089355469,394.2759704589844,186.7899932861328
2023-04-12,157.66845703125,307.5840759277344,392.6689758300781,180.5399932861328
2023-04-13,163.04554748535156,313.607177734375,397.8846740722656,185.89999389648438
2023-04-14,162.70083618164062,313.0176696777344,396.9127502441406,185.0
2023-04-17,162.72055053710938,313.2829895019531,398.3369445800781,187.0399932861328
2023-04-18,163.94171142578125,313.3025817871094,398.5967712402344,184.30999755859375
2023-04-19,165.0841522216797,313.1552734375,398.5293884277344,180.58999633789062
2023-04-20,164.11898803710938,310.767578125,396.35455322265625,162.99000549316406
2023-04-21,162.51376342773438,311.091796875,396.66253662109375,165.0800018310547
2023-04-24,162.81903076171875,310.4433288574219,397.0762634277344,162.5500030517578
2023-04-25,161.28273010253906,304.5872497558594,390.7732238769531,160.6699981689453
2023-04-26,161.27288818359375,306.43438720703125,389.1180419921875,153.75
2023-04-27,165.85226440429688,314.7666931152344,396.8646240234375,160.19000244140625
2023-04-28,167.10293579101562,316.9380798339844,400.251953125,164.30999755859375
2023-05-01,167.01434326171875,316.5745544433594,399.8477783203125,161.8300018310547
2023-05-02,165.98028564453125,313.8136291503906,395.353759765625,160.30999755859375
2023-05-03,164.90684509277344,311.760009765625,392.64007568359375,160.61000061035156
2023-05-04,163.27203369140625,310.6595153808594,389.8590393066406,161.1999969482422
2023-05-05,170.93389892578125,317.262451171875,397.0762634277344,170.05999755859375
2023-05-08,170.86495971679688,318.0484924316406,397.1821594238281,171.7899932861328
2023-05-09,169.16122436523438,316.0341796875,395.4403991699219,169.14999389648438
2023-05-10,170.92404174804688,319.47320556640625,397.28802490234375,168.5399932861328
2023-05-11,171.11114501953125,320.5146789550781,396.5951843261719,172.0800018310547
2023-05-12,170.1841278076172,319.3651428222656,396.07550048828125,167.97999572753906
2023-05-15,169.69105529785156,321.0943908691406,397.4420166015625,166.35000610351562
2023-05-16,169.69105529785156,321.45794677734375,394.7860412597656,166.52000427246094
2023-05-17,170.30250549316406,325.3489990234375,399.57830810546875,173.86000061035156
2023-05-18,172.62986755371094,331.3917236328125,403.4275207519531,176.88999938964844
2023-05-19,172.7383575439453,330.64501953125,402.840576171875,180.13999938964844
2023-05-22,171.79159545898438,331.7552490234375,403.0041198730469,188.8699951171875
2023-05-23,169.1881103515625,327.5499267578125,398.4812316894531,185.77000427246094
2023-05-24,169.46424865722656,325.8697204589844,395.5943908691406,182.89999389648438
2023-05-25,170.59835815429688,333.7990417480469,399.0202331542969,184.47000122070312
2023-05-26,173.00462341308594,342.32781982421875,404.18768310546875,193.1699981689453
